"IDPROMOCION";"IDFIRMA";"IDFAMILIA";"IDARTICULO";"FECHALIMITE";"CANTIDADMINIMA";"NETO";"DESCUENTO";"COMISION"
3856;"02";"02";"12245000";31/3/2016 0:00:00;1,00;665,00 €;30,00;6,00
3857;"02";"02";"12245000";31/3/2016 0:00:00;1,00;665,00 €;27,00;6,00
3858;"02";"02";"013040";31/3/2016 0:00:00;1,00;275,00 €;30,00;6,00
3859;"02";"02";"013040";31/3/2016 0:00:00;1,00;275,00 €;27,00;6,00
3860;"02";"08";"ND2102";31/1/2016 0:00:00;1,00;209,00 €;30,00;6,00
3861;"02";"08";"ND2102";31/1/2016 0:00:00;1,00;209,00 €;27,00;67,00
3862;"02";"01";"617XAA1604";31/3/2016 0:00:00;1,00;130,00 €;30,00;6,00
3863;"02";"01";"617XAA1604";31/3/2016 0:00:00;1,00;130,00 €;27,00;6,00
3864;"02";"01";"870XAA1604";31/3/2016 0:00:00;1,00;165,00 €;30,00;6,00
3865;"02";"01";"870XAA1604";31/3/2016 0:00:00;1,00;165,00 €;27,00;6,00
3866;"02";"01";"661DL0160401";31/1/2014 0:00:00;1,00;1295,00 €;30,00;6,00
3867;"02";"01";"661DL0160401";31/1/2014 0:00:00;1,00;1295,00 €;27,00;6,00
3868;"02";"01";"BK114-270-5,5";31/3/2016 0:00:00;1,00;1225,00 €;30,00;6,00
3869;"02";"01";"BK114-270-5,5";31/3/2016 0:00:00;1,00;1225,00 €;27,00;6,00
3870;"02";"01";"691TP5A722";31/3/2016 0:00:00;1,00;2750,00 €;30,00;6,00
3871;"02";"01";"691TP5A722";31/3/2016 0:00:00;1,00;2750,00 €;27,00;6,00
3872;"02";"01";"683TM5A722";31/3/2016 0:00:00;1,00;3025,00 €;30,00;6,00
3873;"02";"01";"683TM5A722";31/3/2016 0:00:00;1,00;3025,00 €;27,00;6,00
3874;"02";"04";"90520001";31/12/2013 0:00:00;1,00;419,00 €;30,00;6,00
3875;"02";"04";"90520001";31/12/2013 0:00:00;1,00;419,00 €;27,00;6,00
3876;"02";"04";"90520002";31/12/2013 0:00:00;1,00;489,00 €;30,00;6,00
3877;"02";"04";"90520002";31/12/2013 0:00:00;1,00;489,00 €;27,00;6,00
